,code,name,date,scale,profit,pattern,success_rate,success_cnt,fund_cnt
1542,159938,广发中证全指医药卫生ETF行情,2022-12-26,46.26,0.0012903225806451624,0100001***,0.8571428571428571,12,14
1543,159929,汇添富中证医药卫生ETF行情,2022-12-26,19.99,0.004993757802746571,0111001***,0.8333333333333334,20,24
1544,159908,博时创业板ETF行情,2022-12-26,17.09,0.013289036544850297,10000001**,0.8666666666666667,13,15
1545,159816,鹏华0-4年地方政府债ETF行情,2022-12-26,15.06,0.00037613781689616954,00101*****,0.9545454545454546,21,22
1546,510050,华夏上证50ETF行情,2022-12-23,576.21,0.006163328197226508,01100101**,0.8333333333333334,10,12
1547,511360,海富通中证短融ETF行情,2022-12-23,193.87,0.00044337112993601347,1*********,0.8939393939393939,472,528
1548,511360,海富通中证短融ETF行情,2022-12-23,193.87,0.00044337112993601347,11********,0.8912529550827423,377,423
1549,511360,海富通中证短融ETF行情,2022-12-23,193.87,0.00044337112993601347,1101******,0.9454545454545454,52,55
1550,511360,海富通中证短融ETF行情,2022-12-23,193.87,0.00044337112993601347,11011*****,0.9473684210526315,36,38
1551,511360,海富通中证短融ETF行情,2022-12-23,193.87,0.00044337112993601347,110111****,0.9375,30,32
1552,511360,海富通中证短融ETF行情,2022-12-23,193.87,0.00044337112993601347,1101111***,0.9166666666666666,22,24
1553,512680,广发中证军工ETF行情,2022-12-23,44.3,0.02808988764044946,0001001***,0.8333333333333334,10,12
1554,159939,广发中证全指信息技术ETF行情,2022-12-23,24.34,0.01696606786427136,0000001***,0.875,14,16
1555,510050,华夏上证50ETF行情,2022-12-22,576.21,-0.005227552275522726,11001011**,0.9,18,20
1556,511360,海富通中证短融ETF行情,2022-12-22,193.87,0.00018870416847504407,1*********,0.8939393939393939,472,528
1557,511360,海富通中证短融ETF行情,2022-12-22,193.87,0.00018870416847504407,101*******,0.9054054054054054,67,74
1558,511360,海富通中证短融ETF行情,2022-12-22,193.87,0.00018870416847504407,1011******,0.9090909090909091,50,55
1559,511360,海富通中证短融ETF行情,2022-12-22,193.87,0.00018870416847504407,10111*****,0.9090909090909091,40,44
1560,511360,海富通中证短融ETF行情,2022-12-22,193.87,0.00018870416847504407,101111****,0.9117647058823529,31,34
1561,516970,广发中证基建工程ETF行情,2022-12-22,69.09,0.0018885741265344683,00001*****,0.875,14,16
1562,515900,博时央企创新驱动ETF行情,2022-12-22,45.95,0.0008605851979346919,00001*****,0.8518518518518519,23,27
1563,516950,银华中证基建ETF行情,2022-12-22,11.85,0.0031982942430703654,00001*****,0.8571428571428571,18,21
1564,511360,海富通中证短融ETF行情,2022-12-21,193.87,7.54873653023248e-05,011*******,0.8354430379746836,66,79
1565,511360,海富通中证短融ETF行情,2022-12-21,193.87,7.54873653023248e-05,0111******,0.84375,54,64
1566,511360,海富通中证短融ETF行情,2022-12-21,193.87,7.54873653023248e-05,01111*****,0.8571428571428571,42,49
1567,510180,华安上证180ETF行情,2022-12-21,193.6,0.00030123506376143327,000101001*,0.9166666666666666,11,12
1568,159972,鹏华中证5年地债ETF行情,2022-12-21,33.44,-0.000995821107850936,11101*****,0.8611111111111112,31,36
1569,159766,富国中证旅游主题ETF行情,2022-12-21,29.51,0.006255585344057101,1001******,0.8333333333333334,20,24
1570,159939,广发中证全指信息技术ETF行情,2022-12-21,24.34,-0.005952380952380957,00001001**,0.8333333333333334,10,12
1571,516110,国泰中证800汽车与零部件ETF行情,2022-12-21,18.53,0.0070921985815602905,00001*****,0.84,21,25
1572,159602,南方MSCI中国A50互联互通ETF行情,2022-12-21,15.31,0.002506265664160403,10001*****,0.9375,15,16
1573,511360,海富通中证短融ETF行情,2022-12-20,193.87,-6.604209711953423e-05,1*********,0.8939393939393939,472,528
1574,511360,海富通中证短融ETF行情,2022-12-20,193.87,-6.604209711953423e-05,11********,0.8912529550827423,377,423
1575,511360,海富通中证短融ETF行情,2022-12-20,193.87,-6.604209711953423e-05,111*******,0.8837209302325582,304,344
1576,511360,海富通中证短融ETF行情,2022-12-20,193.87,-6.604209711953423e-05,1111******,0.9,252,280
1577,159869,华夏中证动漫游戏ETF行情,2022-12-20,80.38,0.010958904109589052,00001*****,0.8823529411764706,15,17
1578,511220,海富通上证城投债ETF行情,2022-12-20,13.94,0.0003252598296546676,1010001***,0.8461538461538461,11,13
1579,511360,海富通中证短融ETF行情,2022-12-19,193.87,0.00037752588411835473,1*********,0.8939393939393939,472,528
1580,511360,海富通中证短融ETF行情,2022-12-19,193.87,0.00037752588411835473,11********,0.8912529550827423,377,423
1581,511360,海富通中证短融ETF行情,2022-12-19,193.87,0.00037752588411835473,111*******,0.8837209302325582,304,344
1582,510050,华夏上证50ETF行情,2022-12-16,576.21,-0.02593486127864893,101101101*,0.8571428571428571,12,14
1583,511360,海富通中证短融ETF行情,2022-12-16,193.87,8.495053990787907e-05,1*********,0.8939393939393939,472,528
1584,511360,海富通中证短融ETF行情,2022-12-16,193.87,8.495053990787907e-05,11********,0.8912529550827423,377,423
1585,516970,广发中证基建工程ETF行情,2022-12-16,69.09,-0.04081632653061228,100101****,0.8333333333333334,10,12
1586,159905,工银深证红利ETF行情,2022-12-16,24.38,-0.042907622412922855,1011011***,0.88,22,25
1587,159816,鹏华0-4年地方政府债ETF行情,2022-12-16,15.06,0.0009403445422403571,00101*****,0.9545454545454546,21,22
1588,511360,海富通中证短融ETF行情,2022-12-15,193.87,0.0002454729130081407,1*********,0.8939393939393939,472,528
1589,159972,鹏华中证5年地债ETF行情,2022-12-15,33.44,-0.00010688328345447177,11001*****,0.8571428571428571,24,28
1590,515080,招商中证红利ETF行情,2022-12-15,24.1,0.008140262993112162,000011****,0.8333333333333334,10,12
1591,562990,易方达中证上海环交所碳中和ETF行情,2022-12-15,19.45,-0.014302741358760442,10001*****,0.8333333333333334,10,12
1592,516950,银华中证基建ETF行情,2022-12-15,11.85,0.007099391480730229,00001*****,0.8571428571428571,18,21
1593,561190,富国中证上海环交所碳中和ETF行情,2022-12-14,11.81,0.007220216606498201,00011*****,0.8333333333333334,10,12
1594,510050,华夏上证50ETF行情,2022-12-13,576.21,0.00514839491217441,101101101*,0.8571428571428571,12,14
1595,159901,易方达深证100ETF行情,2022-12-13,66.94,0.003966942148760334,0011111***,0.8571428571428571,24,28
1596,511030,平安中债债利差因子ETF行情,2022-12-13,54.22,0.0011104941699056502,00001*****,0.8620689655172413,25,29
1597,159905,工银深证红利ETF行情,2022-12-13,24.38,0.012696800406297568,1011011***,0.88,22,25
1598,510380,国寿安保沪深300ETF行情,2022-12-12,11.24,-0.0036866359447004643,01101*****,0.8484848484848485,28,33
1599,510380,国寿安保沪深300ETF行情,2022-12-12,11.24,-0.0036866359447004643,011011****,0.8888888888888888,16,18
1600,512480,国联安中证半导体ETF行情,2022-12-09,247.29,0.018244013683010277,1001101***,0.8461538461538461,11,13
1601,512100,南方中证1000ETF行情,2022-12-09,98.15,-0.0112704918032787,1000111***,0.8333333333333334,10,12
1602,515900,博时央企创新驱动ETF行情,2022-12-09,45.95,-0.012944983818770238,00001*****,0.8518518518518519,23,27
1603,516010,国泰中证动漫游戏ETF行情,2022-12-09,24.04,-0.006435006435006441,00101*****,0.8888888888888888,16,18
1604,515680,嘉实中证央企创新驱动ETF行情,2022-12-09,20.61,-0.012892828364222411,0000101***,0.9166666666666666,11,12
1605,512480,国联安中证半导体ETF行情,2022-12-08,247.29,0.011534025374855835,001101****,0.8421052631578947,16,19
1606,511360,海富通中证短融ETF行情,2022-12-08,193.87,-0.0005000990762320579,0011******,0.9130434782608695,21,23
1607,511360,海富通中证短融ETF行情,2022-12-08,193.87,-0.0005000990762320579,00111*****,0.9,18,20
1608,159967,华夏创成长ETF行情,2022-12-08,36.53,0.003346080305927398,011011****,0.8333333333333334,15,18
1609,159940,广发中证全指金融地产ETF行情,2022-12-08,18.14,0.016042780748662996,10010001**,0.8333333333333334,10,12
1610,511360,海富通中证短融ETF行情,2022-12-07,193.87,-0.0003491224759389143,011*******,0.8354430379746836,66,79
1611,511360,海富通中证短融ETF行情,2022-12-07,193.87,-0.0003491224759389143,0111******,0.84375,54,64
1612,159928,汇添富中证主要消费ETF行情,2022-12-07,108.93,0.013645224171539972,11111111**,1.0,12,12
1613,510810,汇添富中证上海国企ETF行情,2022-12-07,70.38,0.001189060642092748,0110001***,0.875,14,16
1614,159972,鹏华中证5年地债ETF行情,2022-12-07,33.44,0.00034742946736391434,11101*****,0.8611111111111112,31,36
1615,510380,国寿安保沪深300ETF行情,2022-12-07,11.24,0.000924214417744815,01101*****,0.8484848484848485,28,33
1616,510380,国寿安保沪深300ETF行情,2022-12-07,11.24,0.000924214417744815,011011****,0.8888888888888888,16,18
1617,511360,海富通中证短融ETF行情,2022-12-06,193.87,-6.604645896632576e-05,1*********,0.8939393939393939,472,528
1618,511360,海富通中证短融ETF行情,2022-12-06,193.87,-6.604645896632576e-05,11********,0.8912529550827423,377,423
1619,511360,海富通中证短融ETF行情,2022-12-06,193.87,-6.604645896632576e-05,111*******,0.8837209302325582,304,344
1620,516160,南方中证新能源ETF行情,2022-12-06,64.43,0.01245210727969339,10111*****,0.8888888888888888,16,18
1621,159875,嘉实中证新能源ETF行情,2022-12-06,10.94,0.009987515605493142,10111*****,0.875,14,16
1622,511360,海富通中证短融ETF行情,2022-12-05,193.87,0.00017930110317368103,1*********,0.8939393939393939,472,528
1623,511360,海富通中证短融ETF行情,2022-12-05,193.87,0.00017930110317368103,11********,0.8912529550827423,377,423
1624,511360,海富通中证短融ETF行情,2022-12-05,193.87,0.00017930110317368103,1101******,0.9454545454545454,52,55
1625,511360,海富通中证短融ETF行情,2022-12-05,193.87,0.00017930110317368103,110101****,1.0,14,14
1626,511360,海富通中证短融ETF行情,2022-12-05,193.87,0.00017930110317368103,1101011***,1.0,13,13
1627,511360,海富通中证短融ETF行情,2022-12-02,193.87,0.00010381667862127373,1*********,0.8939393939393939,472,528
1628,511360,海富通中证短融ETF行情,2022-12-02,193.87,0.00010381667862127373,101*******,0.9054054054054054,67,74
1629,511360,海富通中证短融ETF行情,2022-12-02,193.87,0.00010381667862127373,10101*****,0.9333333333333333,14,15
1630,511360,海富通中证短融ETF行情,2022-12-02,193.87,0.00010381667862127373,101011****,0.9285714285714286,13,14
1631,516970,广发中证基建工程ETF行情,2022-12-02,69.09,0.05623901581722325,100101****,0.8333333333333334,10,12
1632,512200,南方中证房地产ETF行情,2022-12-02,44.15,0.006459948320413442,0001011***,0.8333333333333334,15,18
1633,515080,招商中证红利ETF行情,2022-12-02,24.1,0.012368583797155237,000101****,0.8461538461538461,11,13
1634,510310,易方达沪深300发起式ETF行情,2022-12-01,194.07,0.012432432432432384,10101011**,0.8461538461538461,11,13
1635,511360,海富通中证短融ETF行情,2022-12-01,193.87,0.0002737734477517192,010111****,0.8333333333333334,10,12
1636,159865,国泰中证畜牧养殖ETF行情,2022-12-01,57.95,0.014943960149439476,11101*****,0.9285714285714286,13,14
1637,159972,鹏华中证5年地债ETF行情,2022-12-01,33.44,-0.0008922994556972814,11001*****,0.8571428571428571,24,28
1638,511380,博时可转债ETF行情,2022-12-01,31.46,0.005018489170628509,111001****,0.9411764705882353,16,17
1639,159867,鹏华中证畜牧养殖ETF行情,2022-12-01,13.09,0.011264080100125166,11101*****,0.8461538461538461,11,13
1640,511010,国泰上证5年期国债ETF行情,2022-12-01,12.94,0.0003003187999569981,11000111**,0.8333333333333334,15,18
1641,511010,国泰上证5年期国债ETF行情,2022-12-01,12.94,0.0003003187999569981,110001111*,0.8461538461538461,11,13
1642,517090,国泰富时中国国企开放共赢ETF行情,2022-12-01,12.1,0.07346189164370989,01101*****,0.8461538461538461,11,13
1643,512000,华宝券商ETF行情,2022-11-30,238.4,0.008187134502923984,0101001***,0.8461538461538461,11,13
1644,511360,海富通中证短融ETF行情,2022-11-30,193.87,0.00012270749365229632,1*********,0.8939393939393939,472,528
1645,511360,海富通中证短融ETF行情,2022-11-30,193.87,0.00012270749365229632,101*******,0.9054054054054054,67,74
1646,511360,海富通中证短融ETF行情,2022-11-30,193.87,0.00012270749365229632,1011******,0.9090909090909091,50,55
1647,511360,海富通中证短融ETF行情,2022-11-30,193.87,0.00012270749365229632,10111*****,0.9090909090909091,40,44
1648,511360,海富通中证短融ETF行情,2022-11-30,193.87,0.00012270749365229632,101111****,0.9117647058823529,31,34
1649,511360,海富通中证短融ETF行情,2022-11-30,193.87,0.00012270749365229632,1011111***,0.9615384615384616,25,26
1650,511360,海富通中证短融ETF行情,2022-11-30,193.87,0.00012270749365229632,10111111**,0.9565217391304348,22,23
1651,511360,海富通中证短融ETF行情,2022-11-30,193.87,0.00012270749365229632,101111111*,0.9444444444444444,17,18
1652,512690,鹏华中证酒ETF行情,2022-11-30,126.68,0.021739130434782424,0100001***,0.8666666666666667,13,15
1653,159633,易方达中证1000ETF行情,2022-11-30,53.17,0.010741138560687322,01001*****,0.9166666666666666,11,12
1654,513980,景顺长城中证港股通科技ETF行情,2022-11-30,43.11,0.03368421052631582,110001****,0.8333333333333334,10,12
1655,159967,华夏创成长ETF行情,2022-11-30,36.53,0.018325903912828092,110011****,0.8666666666666667,13,15
1656,511220,海富通上证城投债ETF行情,2022-11-30,13.94,0.0009696331930247979,101011****,0.8709677419354839,27,31
1657,511220,海富通上证城投债ETF行情,2022-11-30,13.94,0.0009696331930247979,1010111***,0.9,18,20
1658,511010,国泰上证5年期国债ETF行情,2022-11-30,12.94,0.0005701605695440553,10001111**,0.8333333333333334,15,18
1659,562800,嘉实中证稀有金属主题ETF行情,2022-11-30,10.66,0.0095108695652174,11001*****,0.8333333333333334,10,12
1660,511360,海富通中证短融ETF行情,2022-11-29,193.87,0.001029914772190361,011*******,0.8354430379746836,66,79
1661,511360,海富通中证短融ETF行情,2022-11-29,193.87,0.001029914772190361,0111******,0.84375,54,64
1662,511360,海富通中证短融ETF行情,2022-11-29,193.87,0.001029914772190361,01111*****,0.8571428571428571,42,49
1663,511360,海富通中证短融ETF行情,2022-11-29,193.87,0.001029914772190361,011111****,0.8461538461538461,33,39
1664,511360,海富通中证短融ETF行情,2022-11-29,193.87,0.001029914772190361,0111111***,0.8529411764705882,29,34
1665,512660,国泰中证军工ETF行情,2022-11-29,103.31,0.0096745822339489,1000011***,0.8333333333333334,10,12
1666,159938,广发中证全指医药卫生ETF行情,2022-11-29,46.26,-0.002457002457002323,10010001**,0.8333333333333334,10,12
1667,562990,易方达中证上海环交所碳中和ETF行情,2022-11-29,19.45,0.001204819277108435,10001*****,0.8333333333333334,10,12
1668,511360,海富通中证短融ETF行情,2022-11-28,193.87,-5.663102058537813e-05,1*********,0.8939393939393939,472,528
1669,511360,海富通中证短融ETF行情,2022-11-28,193.87,-5.663102058537813e-05,11********,0.8912529550827423,377,423
1670,511360,海富通中证短融ETF行情,2022-11-28,193.87,-5.663102058537813e-05,111*******,0.8837209302325582,304,344
1671,511360,海富通中证短融ETF行情,2022-11-28,193.87,-5.663102058537813e-05,1111******,0.9,252,280
1672,511360,海富通中证短融ETF行情,2022-11-28,193.87,-5.663102058537813e-05,11111*****,0.9047619047619048,209,231
1673,511360,海富通中证短融ETF行情,2022-11-28,193.87,-5.663102058537813e-05,111111****,0.8958333333333334,172,192
1674,511360,海富通中证短融ETF行情,2022-11-28,193.87,-5.663102058537813e-05,1111111***,0.8860759493670886,140,158
1675,511360,海富通中证短融ETF行情,2022-11-25,193.87,9.43939436846215e-05,1*********,0.8939393939393939,472,528
1676,511360,海富通中证短融ETF行情,2022-11-25,193.87,9.43939436846215e-05,11********,0.8912529550827423,377,423
1677,511360,海富通中证短融ETF行情,2022-11-25,193.87,9.43939436846215e-05,111*******,0.8837209302325582,304,344
1678,511360,海富通中证短融ETF行情,2022-11-25,193.87,9.43939436846215e-05,1111******,0.9,252,280
1679,511360,海富通中证短融ETF行情,2022-11-25,193.87,9.43939436846215e-05,11111*****,0.9047619047619048,209,231
1680,511360,海富通中证短融ETF行情,2022-11-25,193.87,9.43939436846215e-05,111111****,0.8958333333333334,172,192
1681,512100,南方中证1000ETF行情,2022-11-25,98.15,0.011554621848739507,0100101***,0.875,14,16
1682,159633,易方达中证1000ETF行情,2022-11-25,53.17,0.008667388949079096,01001*****,0.9166666666666666,11,12
1683,512500,华夏中证500ETF行情,2022-11-25,50.96,0.011409189022509997,0100001***,0.8461538461538461,11,13
1684,159939,广发中证全指信息技术ETF行情,2022-11-25,24.34,0.00573613766730402,0000001***,0.875,14,16
1685,516110,国泰中证800汽车与零部件ETF行情,2022-11-25,18.53,0.01449275362318842,00001*****,0.84,21,25
1686,511360,海富通中证短融ETF行情,2022-11-24,193.87,0.00029270687766733106,1*********,0.8939393939393939,472,528
1687,511360,海富通中证短融ETF行情,2022-11-24,193.87,0.00029270687766733106,11********,0.8912529550827423,377,423
1688,511360,海富通中证短融ETF行情,2022-11-24,193.87,0.00029270687766733106,111*******,0.8837209302325582,304,344
1689,511360,海富通中证短融ETF行情,2022-11-24,193.87,0.00029270687766733106,1111******,0.9,252,280
1690,511360,海富通中证短融ETF行情,2022-11-24,193.87,0.00029270687766733106,11111*****,0.9047619047619048,209,231
1691,159869,华夏中证动漫游戏ETF行情,2022-11-24,80.38,0.0013210039630118901,00001*****,0.8823529411764706,15,17
1692,517090,国泰富时中国国企开放共赢ETF行情,2022-11-24,12.1,0.026315789473684233,01101*****,0.8461538461538461,11,13
1693,511360,海富通中证短融ETF行情,2022-11-23,193.87,0.00012276311440582869,1*********,0.8939393939393939,472,528
1694,511360,海富通中证短融ETF行情,2022-11-23,193.87,0.00012276311440582869,11********,0.8912529550827423,377,423
1695,511360,海富通中证短融ETF行情,2022-11-23,193.87,0.00012276311440582869,111*******,0.8837209302325582,304,344
1696,511360,海富通中证短融ETF行情,2022-11-23,193.87,0.00012276311440582869,1111******,0.9,252,280
1697,512010,易方达沪深300医药ETF行情,2022-11-23,185.87,0.004319654427645792,0001001***,0.8421052631578947,16,19
1698,512290,国泰中证生物医药ETF行情,2022-11-23,55.69,0.008723235527359334,00010011**,0.8333333333333334,10,12
1699,159919,嘉实沪深300ETF行情,2022-11-22,211.19,0.0011621150493898906,00000101**,0.8571428571428571,12,14
1700,511360,海富通中证短融ETF行情,2022-11-22,193.87,0.00043458133756570463,1*********,0.8939393939393939,472,528
1701,511360,海富通中证短融ETF行情,2022-11-22,193.87,0.00043458133756570463,11********,0.8912529550827423,377,423
1702,511360,海富通中证短融ETF行情,2022-11-22,193.87,0.00043458133756570463,111*******,0.8837209302325582,304,344
1703,516970,广发中证基建工程ETF行情,2022-11-22,69.09,0.019927536231883872,100101****,0.8333333333333334,10,12
1704,512200,南方中证房地产ETF行情,2022-11-22,44.15,0.016997167138810214,0001011***,0.8333333333333334,15,18
1705,515380,泰康沪深300ETF行情,2022-11-22,36.24,0.0009982530571500993,000001****,0.8333333333333334,10,12
1706,510360,广发沪深300ETF行情,2022-11-22,19.49,0.002242152466367632,0000011***,0.8333333333333334,10,12
1707,511360,海富通中证短融ETF行情,2022-11-21,193.87,0.000274050274050374,1*********,0.8939393939393939,472,528
1708,511360,海富通中证短融ETF行情,2022-11-21,193.87,0.000274050274050374,11********,0.8912529550827423,377,423
1709,512200,南方中证房地产ETF行情,2022-11-21,44.15,-0.00981767180925667,0010111***,0.8333333333333334,10,12
1710,515180,易方达中证红利ETF行情,2022-11-21,26.57,0.002197802197802281,000011****,0.8333333333333334,10,12
1711,515080,招商中证红利ETF行情,2022-11-21,24.1,0.0019181585677748667,000011****,0.8333333333333334,10,12
1712,562990,易方达中证上海环交所碳中和ETF行情,2022-11-21,19.45,0.00240963855421687,10001*****,0.8333333333333334,10,12
1713,159940,广发中证全指金融地产ETF行情,2022-11-21,18.14,0.010368663594470055,0000111***,0.8823529411764706,15,17
1714,517090,国泰富时中国国企开放共赢ETF行情,2022-11-21,12.1,0.02641878669275921,01101*****,0.8461538461538461,11,13
1715,516950,银华中证基建ETF行情,2022-11-21,11.85,0.037313432835820934,00001*****,0.8571428571428571,18,21
1716,516880,银华中证光伏产业ETF行情,2022-11-21,10.82,0.004055150040551413,11001*****,0.8666666666666667,13,15
1717,511360,海富通中证短融ETF行情,2022-11-18,193.87,0.0005673222390316572,1*********,0.8939393939393939,472,528
1718,512800,华宝中证银行ETF行情,2022-11-18,77.45,0.011904761904761915,0001111***,0.8333333333333334,10,12
1719,515900,博时央企创新驱动ETF行情,2022-11-18,45.95,0.019574468085106305,100101****,0.8571428571428571,12,14
1720,511220,海富通上证城投债ETF行情,2022-11-18,13.94,-0.0001503635037702281,1111001***,0.8636363636363636,19,22
1721,511220,海富通上证城投债ETF行情,2022-11-18,13.94,-0.0001503635037702281,11110011**,0.8571428571428571,12,14
1722,159883,永赢中证全指医疗器械ETF行情,2022-11-17,22.77,0.013215859030836852,1011******,0.8333333333333334,20,24
1723,510500,南方中证500ETF行情,2022-11-16,483.95,0.0020050125313283225,010100101*,0.8333333333333334,10,12
1724,511030,平安中债债利差因子ETF行情,2022-11-16,54.22,-0.008427223596226085,010111****,0.8571428571428571,18,21
1725,515080,招商中证红利ETF行情,2022-11-16,24.1,-0.007590132827324485,011101****,0.8571428571428571,12,14
1726,159908,博时创业板ETF行情,2022-11-16,17.09,-0.0069028992176714795,01010001**,0.8461538461538461,11,13
1727,515230,国泰中证全指软件ETF行情,2022-11-16,14.29,0.03136308805790111,01111*****,1.0,13,13
1728,517090,国泰富时中国国企开放共赢ETF行情,2022-11-16,12.1,0.005870841487279848,0111******,0.8461538461538461,22,26
1729,159908,博时创业板ETF行情,2022-11-15,17.09,-0.019545454545454612,10100011**,0.8461538461538461,11,13
1730,515050,华夏中证5G通信主题ETF行情,2022-11-14,80.87,0.052565707133917304,110001****,0.875,14,16
1731,510810,汇添富中证上海国企ETF行情,2022-11-14,70.38,0.010000000000000009,0110001***,0.875,14,16
1732,159922,嘉实中证500ETF行情,2022-11-14,64.18,0.016626057044574982,01001111**,0.8333333333333334,10,12
1733,512500,华夏中证500ETF行情,2022-11-14,50.96,0.016549187863928984,0100001***,0.8461538461538461,11,13
1734,159938,广发中证全指医药卫生ETF行情,2022-11-14,46.26,0.007317073170731715,1001001***,0.9047619047619048,19,21
1735,513980,景顺长城中证港股通科技ETF行情,2022-11-14,43.11,0.053533190578158384,110001****,0.8333333333333334,10,12
1736,510350,工银瑞信沪深300ETF行情,2022-11-14,25.41,0.019380820538635782,1100011***,0.8461538461538461,11,13
1737,515800,添富中证800ETF行情,2022-11-14,19.57,0.017823639774859196,010001****,0.9166666666666666,11,12
1738,510330,华夏沪深300ETF行情,2022-11-11,238.98,0.001112594570538472,10001101**,0.8461538461538461,11,13
1739,510310,易方达沪深300发起式ETF行情,2022-11-11,194.07,0.0194444444444444,10001101**,0.875,14,16
1740,159922,嘉实中证500ETF行情,2022-11-11,64.18,0.015171031916416182,10011111**,0.8333333333333334,10,12
1741,560050,汇添富MSCI中国A50互联互通ETF行情,2022-11-11,60.97,0.016624040920716128,10001*****,0.8571428571428571,12,14
1742,159755,广发国证新能源车电池ETF行情,2022-11-11,57.06,-0.006116207951070342,100011****,0.8461538461538461,11,13
1743,515900,博时央企创新驱动ETF行情,2022-11-11,45.95,0.013745704467353966,100101****,0.8571428571428571,12,14
1744,515380,泰康沪深300ETF行情,2022-11-11,36.24,0.0004973887092762447,100011****,0.8461538461538461,11,13
1745,562990,易方达中证上海环交所碳中和ETF行情,2022-11-11,19.45,0.0011723329425556868,10001*****,0.8333333333333334,10,12
1746,159602,南方MSCI中国A50互联互通ETF行情,2022-11-11,15.31,0.014012738853503197,10001*****,0.9375,15,16
1747,159840,工银瑞信国证新能源车电池ETF行情,2022-11-11,14.37,-0.0038412291933418727,100011****,0.9230769230769231,12,13
1748,515680,嘉实中证央企创新驱动ETF行情,2022-11-10,20.61,0.016478751084128277,0000101***,0.9166666666666666,11,12
1749,512720,国泰中证计算机ETF行情,2022-11-10,18.74,0.01594746716697927,0010101***,0.8571428571428571,12,14
1750,516110,国泰中证800汽车与零部件ETF行情,2022-11-10,18.53,0.016080402010050156,00001*****,0.84,21,25
1751,561190,富国中证上海环交所碳中和ETF行情,2022-11-10,11.81,0.027811366384522397,00011*****,0.8333333333333334,10,12
1752,159915,易方达创业板ETF行情,2022-11-09,390.03,0.0017196904557179723,00011111**,0.9230769230769231,12,13
1753,512980,广发中证传媒ETF行情,2022-11-09,50.19,0.027173913043478083,0011011***,0.8333333333333334,10,12
1754,159994,银华中证5G通信主题ETF行情,2022-11-09,18.39,-0.0060698027314112345,001111****,0.9285714285714286,13,14
1755,512890,华泰柏瑞中证低波动ETF行情,2022-11-09,12.55,0.028714107365792645,101101****,0.8333333333333334,10,12
1756,516950,银华中证基建ETF行情,2022-11-09,11.85,0.023758099352051736,001101****,0.8333333333333334,10,12
1757,511360,海富通中证短融ETF行情,2022-11-08,193.87,-0.00019820108916218318,1*********,0.8939393939393939,472,528
1758,159869,华夏中证动漫游戏ETF行情,2022-11-08,80.38,0.0122615803814714,011011****,0.8333333333333334,10,12
1759,159992,银华中证创新药产业ETF行情,2022-11-08,77.31,0.0031185031185031213,011011****,0.8333333333333334,10,12
1760,511030,平安中债债利差因子ETF行情,2022-11-08,54.22,0.006429096252755354,00001*****,0.8620689655172413,25,29
1761,512720,国泰中证计算机ETF行情,2022-11-08,18.74,-0.012962962962962973,1010111***,0.8461538461538461,11,13
1762,515230,国泰中证全指软件ETF行情,2022-11-08,14.29,-0.013365735115431227,101011****,0.8461538461538461,11,13
1763,517090,国泰富时中国国企开放共赢ETF行情,2022-11-08,12.1,0.004016064257028116,01101*****,0.8461538461538461,11,13
1764,510510,广发中证500ETF行情,2022-11-04,31.65,0.001079913606911448,11111001**,0.8333333333333334,10,12
1765,510500,南方中证500ETF行情,2022-11-03,483.95,0.02541493775933618,1111001***,0.8571428571428571,18,21
1766,512480,国联安中证半导体ETF行情,2022-11-03,247.29,0.008988764044943828,111101****,0.9333333333333333,14,15
1767,513660,华夏沪港通恒生ETF行情,2022-11-03,46.78,0.052543320290665226,0110001***,0.8333333333333334,10,12
1768,511360,海富通中证短融ETF行情,2022-11-02,193.87,-0.00010382745764307594,1*********,0.8939393939393939,472,528
1769,511360,海富通中证短融ETF行情,2022-11-02,193.87,-0.00010382745764307594,101*******,0.9054054054054054,67,74
1770,511360,海富通中证短融ETF行情,2022-11-02,193.87,-0.00010382745764307594,1011******,0.9090909090909091,50,55
1771,159865,国泰中证畜牧养殖ETF行情,2022-11-02,57.95,0.003821656050955417,11101*****,0.9285714285714286,13,14
1772,159816,鹏华0-4年地方政府债ETF行情,2022-11-02,15.06,0.00047212569874600734,00101*****,0.9545454545454546,21,22
1773,159867,鹏华中证畜牧养殖ETF行情,2022-11-02,13.09,0.0038412291933418727,11101*****,0.8461538461538461,11,13
1774,588000,华夏上证科创板50成份ETF行情,2022-11-01,671.92,0.012138188608776959,11001*****,0.85,17,20
1775,588080,易方达上证科创板50成份ETF行情,2022-11-01,236.83,0.015194681861348543,11001*****,0.8571428571428571,18,21
1776,588080,易方达上证科创板50成份ETF行情,2022-11-01,236.83,0.015194681861348543,110011****,0.9166666666666666,11,12
1777,511360,海富通中证短融ETF行情,2022-11-01,193.87,0.00013216150135461567,011*******,0.8354430379746836,66,79
1778,159845,华夏中证1000ETF行情,2022-11-01,110.34,0.008797653958944126,11001*****,0.8666666666666667,13,15
1779,560050,汇添富MSCI中国A50互联互通ETF行情,2022-11-01,60.97,0.013386880856760387,10001*****,0.8571428571428571,12,14
1780,588090,华泰柏瑞上证科创板50成份ETF行情,2022-11-01,39.36,0.014097744360902163,11001*****,0.8888888888888888,16,18
1781,511380,博时可转债ETF行情,2022-11-01,31.46,0.007778969957081681,10001*****,0.8333333333333334,15,18
