date,increase_cnt,decrease_cnt,increase_rate
1993-11-15,134,9,14.88888888888889
1993-11-16,25,118,0.211864406779661
1993-11-17,108,35,3.085714285714286
1993-11-18,109,37,2.945945945945946
1993-11-19,109,40,2.725
1993-11-22,98,54,1.8148148148148149
1993-11-23,60,93,0.6451612903225806
1993-11-24,39,114,0.34210526315789475
1993-11-25,145,8,18.125
1993-11-26,26,129,0.20155038759689922
1993-11-29,57,98,0.5816326530612245
1993-11-30,105,52,2.019230769230769
1993-12-01,20,139,0.14388489208633093
1993-12-02,32,127,0.25196850393700787
1993-12-03,79,81,0.9753086419753086
1993-12-06,116,49,2.36734693877551
1993-12-07,67,97,0.6907216494845361
1993-12-08,75,92,0.8152173913043478
1993-12-09,38,129,0.29457364341085274
1993-12-10,92,76,1.2105263157894737
1993-12-13,8,160,0.05
1993-12-14,59,109,0.5412844036697247
1993-12-15,148,24,6.166666666666667
1993-12-16,12,160,0.075
1993-12-17,23,149,0.15436241610738255
1993-12-20,3,171,0.017543859649122806
1993-12-21,144,31,4.645161290322581
1993-12-22,12,163,0.0736196319018405
1993-12-23,79,93,0.8494623655913979
1993-12-24,105,70,1.5
1993-12-27,97,78,1.2435897435897436
1993-12-28,25,148,0.16891891891891891
1993-12-29,15,160,0.09375
1993-12-30,94,80,1.175
1993-12-31,86,88,0.9772727272727273
1994-01-03,53,131,0.40458015267175573
1994-01-04,34,152,0.2236842105263158
1994-01-05,122,64,1.90625
1994-01-06,174,19,9.157894736842104
1994-01-07,113,80,1.4125
1994-01-10,138,59,2.3389830508474576
1994-01-11,18,179,0.1005586592178771
1994-01-12,50,147,0.3401360544217687
1994-01-13,132,65,2.0307692307692307
1994-01-14,4,196,0.02040816326530612
1994-01-17,97,103,0.941747572815534
1994-01-18,91,109,0.8348623853211009
1994-01-19,4,196,0.02040816326530612
1994-01-20,38,162,0.2345679012345679
1994-01-21,143,57,2.508771929824561
1994-01-24,149,51,2.9215686274509802
1994-01-25,7,193,0.03626943005181347
1994-01-26,31,169,0.1834319526627219
1994-01-27,174,25,6.96
1994-01-28,7,199,0.035175879396984924
1994-01-31,3,204,0.014705882352941176
1994-02-01,25,182,0.13736263736263737
1994-02-02,210,1,210.0
1994-02-03,203,8,25.375
1994-02-04,213,4,53.25
1994-02-14,8,209,0.03827751196172249
1994-02-15,61,156,0.391025641025641
1994-02-16,102,115,0.8869565217391304
1994-02-17,15,201,0.07462686567164178
1994-02-18,104,112,0.9285714285714286
1994-02-21,3,214,0.014018691588785047
1994-02-22,214,3,71.33333333333333
1994-02-23,40,176,0.22727272727272727
1994-02-24,147,81,1.8148148148148149
1994-02-25,151,77,1.9610389610389611
1994-02-28,20,208,0.09615384615384616
1994-03-01,30,194,0.15463917525773196
1994-03-02,17,211,0.08056872037914692
1994-03-03,45,183,0.2459016393442623
1994-03-04,36,192,0.1875
1994-03-07,60,168,0.35714285714285715
1994-03-08,55,173,0.3179190751445087
1994-03-09,81,147,0.5510204081632653
1994-03-10,27,201,0.13432835820895522
1994-03-11,197,39,5.051282051282051
1994-03-14,228,8,28.5
1994-03-15,31,205,0.15121951219512195
1994-03-16,138,98,1.4081632653061225
1994-03-17,88,147,0.5986394557823129
1994-03-18,88,147,0.5986394557823129
1994-03-21,18,218,0.08256880733944955
1994-03-22,135,99,1.3636363636363635
1994-03-23,23,211,0.10900473933649289
1994-03-24,79,161,0.4906832298136646
1994-03-25,116,125,0.928
1994-03-28,40,194,0.20618556701030927
1994-03-29,190,50,3.8
1994-03-30,60,174,0.3448275862068966
1994-03-31,56,181,0.30939226519337015
1994-04-01,55,183,0.3005464480874317
1994-04-04,72,172,0.4186046511627907
1994-04-05,99,142,0.6971830985915493
1994-04-06,133,107,1.2429906542056075
1994-04-07,95,148,0.6418918918918919
1994-04-08,87,146,0.5958904109589042
1994-04-11,20,226,0.08849557522123894
1994-04-12,136,107,1.2710280373831775
1994-04-13,38,209,0.18181818181818182
1994-04-14,9,237,0.0379746835443038
1994-04-15,120,122,0.9836065573770492
1994-04-18,29,215,0.13488372093023257
1994-04-19,8,236,0.03389830508474576
1994-04-20,5,236,0.0211864406779661
1994-04-21,240,1,240.0
1994-04-22,24,219,0.1095890410958904
1994-04-25,124,125,0.992
1994-04-26,232,3,77.33333333333333
1994-04-27,238,7,34.0
1994-04-28,58,174,0.3333333333333333
1994-04-29,113,132,0.8560606060606061
1994-05-03,217,35,6.2
1994-05-04,152,100,1.52
1994-05-05,14,239,0.058577405857740586
1994-05-06,97,157,0.6178343949044586
1994-05-09,151,107,1.411214953271028
1994-05-10,236,22,10.727272727272727
1994-05-11,47,213,0.22065727699530516
1994-05-12,25,234,0.10683760683760683
1994-05-13,244,16,15.25
1994-05-16,142,118,1.2033898305084745
1994-05-17,57,202,0.28217821782178215
1994-05-18,25,229,0.1091703056768559
1994-05-19,200,59,3.389830508474576
1994-05-20,100,158,0.6329113924050633
1994-05-23,25,237,0.10548523206751055
1994-05-24,187,74,2.527027027027027
1994-05-25,48,219,0.2191780821917808
1994-05-26,11,255,0.043137254901960784
1994-05-27,27,238,0.1134453781512605
1994-05-30,7,260,0.026923076923076925
1994-05-31,252,14,18.0
1994-06-01,11,256,0.04296875
1994-06-02,83,184,0.45108695652173914
1994-06-03,177,87,2.0344827586206895
1994-06-06,22,244,0.09016393442622951
1994-06-07,21,246,0.08536585365853659
1994-06-08,191,74,2.581081081081081
1994-06-09,22,245,0.08979591836734693
1994-06-10,32,232,0.13793103448275862
1994-06-13,9,258,0.03488372093023256
1994-06-14,71,196,0.3622448979591837
1994-06-15,221,46,4.804347826086956
1994-06-16,262,4,65.5
1994-06-17,266,0,inf
1994-06-20,6,263,0.022813688212927757
1994-06-21,44,225,0.19555555555555557
1994-06-22,262,7,37.42857142857143
1994-06-23,25,244,0.10245901639344263
1994-06-24,12,256,0.046875
1994-06-27,3,264,0.011363636363636364
1994-06-28,73,196,0.37244897959183676
1994-06-29,52,217,0.23963133640552994
1994-06-30,199,69,2.8840579710144927
1994-07-01,9,262,0.03435114503816794
1994-07-04,6,265,0.022641509433962263
1994-07-05,154,17,9.058823529411764
1994-07-06,3,168,0.017857142857142856
1994-07-07,28,137,0.20437956204379562
1994-07-08,238,32,7.4375
1994-07-11,9,260,0.03461538461538462
1994-07-12,89,182,0.489010989010989
1994-07-13,264,7,37.714285714285715
1994-07-14,27,243,0.1111111111111111
1994-07-15,1,270,0.003703703703703704
1994-07-18,2,269,0.007434944237918215
1994-07-19,144,127,1.1338582677165354
1994-07-20,9,262,0.03435114503816794
1994-07-21,19,252,0.07539682539682539
1994-07-22,30,241,0.12448132780082988
1994-07-25,267,4,66.75
1994-07-26,270,1,270.0
1994-07-27,4,267,0.0149812734082397
1994-07-28,1,270,0.003703703703703704
1994-07-29,53,218,0.24311926605504589
1994-08-01,271,0,inf
1994-08-02,52,219,0.2374429223744292
1994-08-03,270,1,270.0
1994-08-04,243,28,8.678571428571429
1994-08-05,270,1,270.0
1994-08-08,126,148,0.8513513513513513
1994-08-09,4,272,0.014705882352941176
1994-08-10,276,0,inf
1994-08-11,22,254,0.08661417322834646
1994-08-12,114,162,0.7037037037037037
1994-08-15,15,263,0.057034220532319393
1994-08-16,264,14,18.857142857142858
1994-08-17,273,5,54.6
1994-08-18,271,8,33.875
1994-08-19,11,268,0.041044776119402986
1994-08-22,17,262,0.0648854961832061
1994-08-23,261,18,14.5
1994-08-24,49,231,0.21212121212121213
1994-08-25,137,143,0.958041958041958
1994-08-26,45,235,0.19148936170212766
1994-08-29,103,177,0.5819209039548022
1994-08-30,271,9,30.11111111111111
1994-08-31,265,15,17.666666666666668
1994-09-01,192,86,2.2325581395348837
1994-09-02,278,1,278.0
1994-09-05,280,0,inf
1994-09-06,254,26,9.76923076923077
1994-09-07,25,256,0.09765625
1994-09-08,266,14,19.0
1994-09-09,47,234,0.20085470085470086
1994-09-12,279,4,69.75
1994-09-13,116,167,0.6946107784431138
1994-09-14,24,259,0.09266409266409266
1994-09-15,74,209,0.35406698564593303
1994-09-16,227,56,4.053571428571429
1994-09-19,25,257,0.09727626459143969
1994-09-20,57,226,0.252212389380531
1994-09-21,282,2,141.0
1994-09-22,19,265,0.07169811320754717
1994-09-23,14,270,0.05185185185185185
1994-09-26,205,79,2.5949367088607596
1994-09-27,122,162,0.7530864197530864
1994-09-28,273,11,24.818181818181817
1994-09-29,0,285,0.0
1994-09-30,4,281,0.014234875444839857
1994-10-05,1,284,0.0035211267605633804
1994-10-06,5,280,0.017857142857142856
1994-10-07,285,0,inf
1994-10-10,18,267,0.06741573033707865
1994-10-11,204,81,2.5185185185185186
1994-10-12,199,85,2.3411764705882354
1994-10-13,0,285,0.0
1994-10-14,282,3,94.0
1994-10-17,1,284,0.0035211267605633804
1994-10-18,221,64,3.453125
1994-10-19,282,3,94.0
1994-10-20,284,1,284.0
1994-10-21,43,243,0.17695473251028807
1994-10-24,286,0,inf
1994-10-25,13,273,0.047619047619047616
1994-10-26,11,274,0.040145985401459854
1994-10-27,281,5,56.2
1994-10-28,7,275,0.025454545454545455
1994-10-31,9,277,0.032490974729241874
1994-11-01,263,24,10.958333333333334
1994-11-02,43,244,0.1762295081967213
1994-11-03,287,0,inf
1994-11-04,0,287,0.0
1994-11-07,172,115,1.4956521739130435
1994-11-08,287,0,inf
1994-11-09,251,36,6.972222222222222
1994-11-10,22,265,0.0830188679245283
1994-11-11,287,0,inf
1994-11-14,157,130,1.2076923076923076
1994-11-15,5,278,0.017985611510791366
1994-11-16,131,156,0.8397435897435898
1994-11-17,11,276,0.03985507246376811
1994-11-18,144,142,1.0140845070422535
1994-11-21,77,209,0.3684210526315789
1994-11-22,28,259,0.10810810810810811
1994-11-23,8,279,0.02867383512544803
1994-11-24,58,229,0.25327510917030566
1994-11-25,270,17,15.882352941176471
1994-11-28,44,243,0.18106995884773663
1994-11-29,248,39,6.358974358974359
1994-11-30,36,249,0.14457831325301204
1994-12-01,88,197,0.4467005076142132
1994-12-02,37,249,0.14859437751004015
1994-12-05,1,286,0.0034965034965034965
1994-12-06,10,277,0.036101083032490974
1994-12-07,93,194,0.4793814432989691
1994-12-08,2,283,0.007067137809187279
1994-12-09,41,246,0.16666666666666666
1994-12-12,5,282,0.01773049645390071
1994-12-13,285,2,142.5
1994-12-14,11,276,0.03985507246376811
1994-12-15,287,0,inf
1994-12-16,183,104,1.7596153846153846
1994-12-19,15,272,0.05514705882352941
1994-12-20,261,25,10.44
1994-12-21,107,180,0.5944444444444444
1994-12-22,60,227,0.2643171806167401
1994-12-23,123,162,0.7592592592592593
1994-12-26,68,219,0.3105022831050228
1994-12-27,67,220,0.30454545454545456
1994-12-28,102,185,0.5513513513513514
1994-12-29,67,219,0.3059360730593607
1994-12-30,225,61,3.6885245901639343
1995-01-03,44,243,0.18106995884773663
1995-01-04,282,5,56.4
1995-01-05,37,250,0.148
1995-01-06,71,216,0.3287037037037037
1995-01-09,7,280,0.025
1995-01-10,3,284,0.01056338028169014
1995-01-11,206,81,2.54320987654321
1995-01-12,5,282,0.01773049645390071
1995-01-13,40,247,0.16194331983805668
1995-01-16,12,275,0.04363636363636364
1995-01-17,97,190,0.5105263157894737
1995-01-18,273,14,19.5
1995-01-19,1,286,0.0034965034965034965
1995-01-20,134,153,0.8758169934640523
1995-01-23,11,276,0.03985507246376811
1995-01-24,105,183,0.5737704918032787
1995-01-25,283,4,70.75
1995-01-26,38,249,0.15261044176706828
1995-01-27,266,22,12.090909090909092
1995-02-06,0,172,0.0
1995-02-07,46,126,0.36507936507936506
1995-02-08,99,73,1.356164383561644
1995-02-09,172,0,inf
1995-02-10,1,171,0.005847953216374269
1995-02-13,187,102,1.8333333333333333
1995-02-14,93,196,0.4744897959183674
1995-02-15,27,261,0.10344827586206896
1995-02-16,37,252,0.14682539682539683
1995-02-17,70,220,0.3181818181818182
1995-02-20,108,182,0.5934065934065934
1995-02-21,235,55,4.2727272727272725
1995-02-22,290,0,inf
1995-02-23,41,249,0.1646586345381526
1995-02-24,3,287,0.010452961672473868
1995-02-27,174,116,1.5
1995-02-28,26,265,0.09811320754716982
1995-03-01,270,21,12.857142857142858
1995-03-02,195,95,2.0526315789473686
1995-03-03,291,1,291.0
1995-03-06,292,0,inf
1995-03-07,287,5,57.4
1995-03-08,98,194,0.5051546391752577
1995-03-09,9,283,0.03180212014134275
1995-03-10,6,286,0.02097902097902098
1995-03-13,95,197,0.48223350253807107
1995-03-14,164,128,1.28125
1995-03-15,5,288,0.017361111111111112
1995-03-16,263,30,8.766666666666667
1995-03-17,276,17,16.235294117647058
1995-03-20,15,279,0.053763440860215055
1995-03-21,263,31,8.483870967741936
1995-03-22,294,0,inf
1995-03-23,40,253,0.15810276679841898
1995-03-24,188,105,1.7904761904761906
1995-03-27,280,14,20.0
1995-03-28,40,250,0.16
1995-03-29,273,21,13.0
1995-03-30,33,259,0.1274131274131274
1995-03-31,287,4,71.75
1995-04-03,225,69,3.260869565217391
1995-04-04,101,192,0.5260416666666666
1995-04-05,17,277,0.061371841155234655
1995-04-06,236,57,4.140350877192983
1995-04-07,273,21,13.0
1995-04-10,100,192,0.5208333333333334
1995-04-11,3,292,0.010273972602739725
1995-04-12,182,113,1.6106194690265487
1995-04-13,20,274,0.072992700729927
1995-04-14,257,38,6.7631578947368425
1995-04-17,37,255,0.1450980392156863
1995-04-18,54,229,0.23580786026200873
1995-04-19,229,65,3.523076923076923
1995-04-20,228,64,3.5625
1995-04-21,35,258,0.13565891472868216
1995-04-24,13,282,0.04609929078014184
1995-04-25,133,157,0.8471337579617835
1995-04-26,3,285,0.010526315789473684
1995-04-27,4,288,0.013888888888888888
1995-04-28,253,31,8.161290322580646
1995-05-02,104,191,0.5445026178010471
1995-05-03,80,210,0.38095238095238093
1995-05-04,28,266,0.10526315789473684
1995-05-05,190,96,1.9791666666666667
1995-05-08,78,213,0.36619718309859156
1995-05-09,272,22,12.363636363636363
1995-05-10,6,286,0.02097902097902098
1995-05-11,214,80,2.675
1995-05-12,280,6,46.666666666666664
1995-05-15,56,238,0.23529411764705882
1995-05-16,56,236,0.23728813559322035
1995-05-17,249,46,5.413043478260869
1995-05-18,284,0,inf
1995-05-19,289,1,289.0
1995-05-22,244,44,5.545454545454546
1995-05-23,1,293,0.0034129692832764505
1995-05-24,112,182,0.6153846153846154
1995-05-25,9,282,0.031914893617021274
1995-05-26,271,18,15.055555555555555
1995-05-29,44,242,0.18181818181818182
1995-05-30,95,195,0.48717948717948717
1995-05-31,21,272,0.07720588235294118
1995-06-01,254,41,6.195121951219512
1995-06-02,178,117,1.5213675213675213
1995-06-05,4,287,0.013937282229965157
1995-06-06,93,198,0.4696969696969697
1995-06-07,293,2,146.5
1995-06-08,7,285,0.02456140350877193
1995-06-09,234,58,4.0344827586206895
1995-06-12,49,242,0.2024793388429752
1995-06-13,181,114,1.587719298245614
1995-06-14,13,281,0.046263345195729534
1995-06-15,0,291,0.0
1995-06-16,248,42,5.904761904761905
1995-06-19,36,257,0.14007782101167315
1995-06-20,167,128,1.3046875
1995-06-21,290,4,72.5
1995-06-22,35,258,0.13565891472868216
1995-06-23,253,40,6.325
1995-06-26,227,66,3.4393939393939394
1995-06-27,47,248,0.18951612903225806
1995-06-28,78,213,0.36619718309859156
1995-06-29,53,242,0.2190082644628099
1995-06-30,23,272,0.08455882352941177
1995-07-03,6,290,0.020689655172413793
1995-07-04,253,43,5.883720930232558
1995-07-05,268,28,9.571428571428571
1995-07-06,94,200,0.47
1995-07-07,296,0,inf
1995-07-10,107,189,0.5661375661375662
1995-07-11,19,277,0.06859205776173286
1995-07-12,118,177,0.6666666666666666
1995-07-13,266,30,8.866666666666667
1995-07-14,53,242,0.2190082644628099
1995-07-17,295,1,295.0
1995-07-18,72,223,0.32286995515695066
1995-07-19,19,277,0.06859205776173286
1995-07-20,169,127,1.330708661417323
1995-07-21,169,126,1.3412698412698412
1995-07-24,194,100,1.94
1995-07-25,58,237,0.24472573839662448
1995-07-26,78,217,0.35944700460829493
1995-07-27,183,111,1.6486486486486487
1995-07-28,111,184,0.6032608695652174
1995-07-31,124,172,0.7209302325581395
1995-08-01,276,19,14.526315789473685
1995-08-02,24,272,0.08823529411764706
1995-08-03,184,112,1.6428571428571428
1995-08-04,142,34,4.176470588235294
1995-08-07,258,38,6.7894736842105265
1995-08-08,55,241,0.22821576763485477
1995-08-09,129,167,0.7724550898203593
1995-08-10,214,82,2.6097560975609757
1995-08-11,150,146,1.0273972602739727
1995-08-14,280,16,17.5
1995-08-15,44,252,0.1746031746031746
1995-08-16,186,110,1.690909090909091
1995-08-17,157,139,1.129496402877698
1995-08-18,153,142,1.0774647887323943
1995-08-21,33,262,0.12595419847328243
1995-08-22,91,205,0.44390243902439025
1995-08-23,52,244,0.21311475409836064
1995-08-24,125,170,0.7352941176470589
1995-08-25,41,253,0.16205533596837945
1995-08-28,73,218,0.3348623853211009
1995-08-29,62,233,0.26609442060085836
1995-08-30,69,226,0.3053097345132743
1995-08-31,224,71,3.1549295774647885
1995-09-01,104,82,1.2682926829268293
1995-09-04,203,91,2.230769230769231
1995-09-05,73,222,0.32882882882882886
1995-09-06,241,53,4.547169811320755
1995-09-07,90,205,0.43902439024390244
1995-09-08,76,219,0.3470319634703196
1995-09-11,263,32,8.21875
1995-09-12,65,228,0.2850877192982456
1995-09-13,98,197,0.49746192893401014
1995-09-14,95,200,0.475
1995-09-15,97,198,0.4898989898989899
1995-09-18,111,182,0.6098901098901099
1995-09-19,5,289,0.01730103806228374
1995-09-20,39,255,0.15294117647058825
1995-09-21,214,81,2.6419753086419755
1995-09-22,118,177,0.6666666666666666
1995-09-25,45,250,0.18
1995-09-26,220,74,2.972972972972973
1995-09-27,23,272,0.08455882352941177
1995-09-28,123,172,0.7151162790697675
1995-09-29,277,18,15.38888888888889
1995-10-04,53,242,0.2190082644628099
1995-10-05,230,65,3.5384615384615383
1995-10-06,55,239,0.2301255230125523
1995-10-09,17,277,0.061371841155234655
1995-10-10,75,221,0.3393665158371041
1995-10-11,102,194,0.5257731958762887
1995-10-12,79,217,0.3640552995391705
1995-10-13,189,108,1.75
1995-10-16,187,110,1.7
1995-10-17,76,222,0.34234234234234234
1995-10-18,254,43,5.906976744186046
1995-10-19,28,270,0.1037037037037037
1995-10-20,284,14,20.285714285714285
1995-10-23,110,187,0.5882352941176471
1995-10-24,110,188,0.5851063829787234
1995-10-25,296,1,296.0
1995-10-26,16,282,0.05673758865248227
1995-10-27,36,263,0.13688212927756654
1995-10-30,83,215,0.386046511627907
1995-10-31,87,212,0.41037735849056606
1995-11-01,239,62,3.8548387096774195
1995-11-02,80,222,0.36036036036036034
1995-11-03,268,33,8.121212121212121
1995-11-06,225,76,2.960526315789474
1995-11-07,63,239,0.26359832635983266
1995-11-08,18,284,0.06338028169014084
1995-11-09,118,184,0.6413043478260869
1995-11-10,99,204,0.4852941176470588
1995-11-13,13,289,0.04498269896193772
1995-11-14,162,141,1.148936170212766
1995-11-15,201,105,1.9142857142857144
1995-11-16,39,267,0.14606741573033707
1995-11-17,103,202,0.5099009900990099
1995-11-20,180,126,1.4285714285714286
1995-11-21,219,86,2.546511627906977
1995-11-22,10,296,0.033783783783783786
1995-11-23,66,240,0.275
1995-11-24,199,105,1.8952380952380952
1995-11-27,27,279,0.0967741935483871
1995-11-28,180,127,1.4173228346456692
1995-11-29,16,291,0.054982817869415807
1995-11-30,109,198,0.5505050505050505
1995-12-01,46,261,0.17624521072796934
1995-12-04,131,176,0.7443181818181818
1995-12-05,194,113,1.7168141592920354
1995-12-06,30,278,0.1079136690647482
1995-12-07,199,109,1.8256880733944953
1995-12-08,219,88,2.4886363636363638
1995-12-11,9,300,0.03
1995-12-12,259,50,5.18
1995-12-13,22,288,0.0763888888888889
1995-12-14,85,225,0.37777777777777777
1995-12-15,28,282,0.09929078014184398
1995-12-18,16,292,0.0547945205479452
1995-12-19,148,162,0.9135802469135802
1995-12-20,277,33,8.393939393939394
1995-12-21,42,269,0.15613382899628253
1995-12-22,64,246,0.2601626016260163
1995-12-25,9,302,0.029801324503311258
1995-12-26,37,272,0.13602941176470587
1995-12-27,140,171,0.8187134502923976
1995-12-28,8,301,0.026578073089700997
1995-12-29,122,187,0.6524064171122995
1996-01-02,4,307,0.013029315960912053
1996-01-03,170,140,1.2142857142857142
1996-01-04,308,3,102.66666666666667
1996-01-05,8,303,0.026402640264026403
1996-01-08,135,176,0.7670454545454546
1996-01-09,311,0,inf
1996-01-10,11,300,0.03666666666666667
1996-01-11,58,253,0.22924901185770752
1996-01-12,179,132,1.356060606060606
1996-01-15,188,123,1.5284552845528456
1996-01-16,76,235,0.32340425531914896
1996-01-17,7,304,0.023026315789473683
1996-01-18,1,310,0.0032258064516129032
1996-01-19,218,94,2.3191489361702127
1996-01-22,10,303,0.033003300330033
1996-01-23,222,92,2.4130434782608696
1996-01-24,220,94,2.3404255319148937
1996-01-25,78,235,0.33191489361702126
1996-01-26,268,45,5.955555555555556
1996-01-29,209,105,1.9904761904761905
1996-01-30,203,110,1.8454545454545455
1996-01-31,193,122,1.5819672131147542
1996-02-01,106,209,0.507177033492823
1996-02-02,79,236,0.3347457627118644
1996-02-05,9,307,0.029315960912052116
1996-02-06,68,247,0.27530364372469635
1996-02-07,191,125,1.528
1996-02-08,77,240,0.32083333333333336
1996-02-09,257,58,4.431034482758621
1996-02-12,154,162,0.9506172839506173
1996-02-13,291,26,11.192307692307692
1996-02-14,67,250,0.268
1996-02-15,306,12,25.5
1996-02-16,316,2,158.0
1996-03-04,318,0,inf
1996-03-05,26,292,0.08904109589041095
1996-03-06,3,315,0.009523809523809525
1996-03-07,284,34,8.352941176470589
1996-03-08,154,166,0.927710843373494
1996-03-11,51,269,0.1895910780669145
1996-03-12,47,275,0.1709090909090909
1996-03-13,137,185,0.7405405405405405
1996-03-14,113,209,0.5406698564593302
1996-03-15,141,182,0.7747252747252747
1996-03-18,232,90,2.577777777777778
1996-03-19,96,228,0.42105263157894735
1996-03-20,208,116,1.793103448275862
1996-03-21,156,169,0.9230769230769231
1996-03-22,193,132,1.4621212121212122
1996-03-25,143,183,0.7814207650273224
1996-03-26,23,303,0.07590759075907591
1996-03-27,77,250,0.308
1996-03-28,18,309,0.05825242718446602
1996-03-29,149,178,0.8370786516853933
1996-04-01,263,65,4.046153846153846
1996-04-02,21,307,0.06840390879478828
1996-04-03,224,104,2.1538461538461537
1996-04-04,214,114,1.8771929824561404
1996-04-05,324,3,108.0
1996-04-08,166,163,1.01840490797546
1996-04-09,69,260,0.2653846153846154
1996-04-10,205,123,1.6666666666666667
1996-04-11,234,95,2.463157894736842
1996-04-12,239,90,2.6555555555555554
1996-04-15,138,191,0.7225130890052356
1996-04-16,312,18,17.333333333333332
1996-04-17,164,166,0.9879518072289156
1996-04-18,310,18,17.22222222222222
1996-04-19,252,79,3.189873417721519
1996-04-22,158,173,0.9132947976878613
1996-04-23,302,31,9.741935483870968
1996-04-24,332,1,332.0
1996-04-25,50,284,0.176056338028169
1996-04-26,325,1,325.0
1996-04-29,271,60,4.516666666666667
1996-04-30,34,296,0.11486486486486487
1996-05-02,34,297,0.11447811447811448
1996-05-03,102,227,0.44933920704845814
1996-05-06,293,37,7.918918918918919
1996-05-07,80,258,0.31007751937984496
1996-05-08,81,254,0.3188976377952756
1996-05-09,61,276,0.2210144927536232
1996-05-10,142,186,0.7634408602150538
1996-05-13,240,98,2.4489795918367347
1996-05-14,106,231,0.4588744588744589
1996-05-15,328,7,46.857142857142854
1996-05-16,193,147,1.3129251700680271
1996-05-17,318,19,16.736842105263158
1996-05-20,131,202,0.6485148514851485
1996-05-21,3,330,0.00909090909090909
1996-05-22,235,101,2.3267326732673266
1996-05-23,6,330,0.01818181818181818
1996-05-24,120,214,0.5607476635514018
1996-05-27,75,261,0.28735632183908044
1996-05-28,243,61,3.9836065573770494
1996-05-29,252,85,2.9647058823529413
1996-05-30,22,305,0.07213114754098361
1996-05-31,273,53,5.150943396226415
1996-06-03,97,251,0.38645418326693226
1996-06-04,203,145,1.4
1996-06-05,299,46,6.5
1996-06-06,113,228,0.4956140350877193
1996-06-07,294,58,5.068965517241379
1996-06-10,190,160,1.1875
1996-06-11,98,248,0.3951612903225806
1996-06-12,208,143,1.4545454545454546
1996-06-13,218,134,1.626865671641791
1996-06-14,146,202,0.7227722772277227
1996-06-17,51,302,0.16887417218543047
1996-06-18,321,26,12.346153846153847
1996-06-19,200,156,1.2820512820512822
1996-06-20,161,196,0.8214285714285714
1996-06-21,194,155,1.2516129032258065
1996-06-24,182,174,1.0459770114942528
1996-06-25,62,294,0.2108843537414966
1996-06-26,285,72,3.9583333333333335
1996-06-27,119,243,0.4897119341563786
1996-06-28,85,260,0.3269230769230769
1996-07-01,36,334,0.10778443113772455
1996-07-02,230,144,1.5972222222222223
1996-07-03,274,101,2.712871287128713
1996-07-04,157,218,0.7201834862385321
1996-07-05,263,111,2.369369369369369
